CASE,RAD?,TRIM?,MACH,RE,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_1_5,DEFL_1_6,DEFL_1_7,DEFL_1_8,ALPHA,CN法向力系数,CM俯仰力矩系数,CA轴向力系数,CA_0B,CA_FB,CY侧向力系数,CLN偏航力矩系数,CLL,CL升力系数,CD阻力系数,CL/CD,X-C.P.,CNA,CMA,BA_CN,BA_CM,BA_CA,BA_CY,BA_CLN,BA_CLL,BA_CL,BA_CD,BA_CL/CD,BA_X-C.P.,BA_CNA,BA_CMA,CYB,CLNB,CLLB,BA_CYB,BA_CLNB,BA_CLLB
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1101,0.1806,0.1852,0.1798,0.1852,0.055,-0.0903,0,-0.1036,0.189,-0.5483,-1.6401,0.0561,-0.0936,-0.0098,-0.1405,0.1738,0.0049,0.0702,0,-0.0037,0.174,-0.0215,14.3182,0.0049,0.0701,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0821,0.1342,0.1861,0.1807,0.1861,0.0547,-0.0895,0,-0.0772,0.1882,-0.4102,-1.635,0.0557,-0.0918,-0.0072,-0.1054,0.1739,0.0048,0.0703,0,-0.0027,0.174,-0.0153,14.6219,0.0051,0.0701,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0544,0.0888,0.1868,0.1814,0.1868,0.0544,-0.0888,0,-0.0512,0.1877,-0.2725,-1.6325,0.055,-0.09,-0.0047,-0.0703,0.1739,0.0047,0.0703,0,-0.0016,0.174,-0.0094,15.0565,0.0049,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0271,0.0442,0.1872,0.1818,0.1872,0.0542,-0.0884,0,-0.0255,0.1874,-0.1358,-1.6325,0.0544,-0.0888,-0.0023,-0.0352,0.174,0.0045,0.0704,0,-0.0007,0.174,-0.0043,15.5341,0.0047,0.0703,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1873,0.1819,0.1873,0.0541,-0.0883,0,0,0.1873,0,-1.3406,0.0542,-0.0884,0,0,0.174,0.0045,0.0704,0,0,0.174,0,15.7732,0.0045,0.0704,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0271,-0.0442,0.1872,0.1818,0.1872,0.0542,-0.0884,0,0.0255,0.1874,0.1358,-1.6325,0.0544,-0.0888,0.0023,0.0352,0.174,0.0045,0.0704,0,0.0007,0.174,0.0043,15.5341,0.0047,0.0703,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0544,-0.0888,0.1868,0.1814,0.1868,0.0544,-0.0888,0,0.0512,0.1877,0.2725,-1.6325,0.055,-0.09,0.0047,0.0703,0.1739,0.0047,0.0703,0,0.0016,0.174,0.0094,15.0565,0.0049,0.0702,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0821,-0.1342,0.1861,0.1807,0.1861,0.0547,-0.0895,0,0.0772,0.1882,0.4102,-1.635,0.0557,-0.0918,0.0072,0.1054,0.1739,0.0048,0.0703,0,0.0027,0.174,0.0153,14.6219,0.0051,0.0701,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1101,-0.1806,0.1852,0.1798,0.1852,0.055,-0.0903,0,0.1036,0.189,0.5483,-1.6401,0.0561,-0.0936,0.0098,0.1405,0.1738,0.0049,0.0702,0,0.0037,0.174,0.0215,14.3182,0.0049,0.0701,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1382,-0.2278,0.1841,0.1786,0.1841,0.0552,-0.0911,0,0.13,0.1899,0.6846,-1.6491,0.0548,-0.0949,0.0122,0.1755,0.1737,0.0049,0.0702,0,0.0046,0.174,0.0262,14.4386,0.0032,0.0704,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.165,-0.2755,0.1826,0.1772,0.1826,0.0549,-0.0918,0,0.1552,0.191,0.8124,-1.67,0.0545,-0.0962,0.013,0.2109,0.1735,0.0043,0.0702,0,0.0039,0.174,0.0227,16.1639,0.0025,0.0705,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1926,-0.324,0.181,0.1756,0.181,0.055,-0.0924,0,0.1812,0.1924,0.942,-1.6818,0.0557,-0.0957,0.0146,0.246,0.1734,0.0042,0.0702,0,0.004,0.174,0.0232,16.7949,0.0041,0.0699,0,0,0,0,0,0
1,0,0,0.8,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2207,-0.3712,0.1791,0.1737,0.1791,0.055,-0.0923,0,0.2077,0.1941,1.0699,-1.6818,0.0564,-0.0929,0.0171,0.2808,0.1732,0.0043,0.0701,0,0.005,0.174,0.0288,16.391,0.0058,0.0692,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2283,0.3969,0.3344,0.3291,0.3344,0.0569,-0.0988,0,-0.2044,0.3496,-0.5849,-1.7384,0.0581,-0.0987,-0.0171,-0.2808,0.3194,0.0043,0.0701,0,0.0052,0.3199,0.0162,16.3732,0.0059,0.0692,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1994,0.3468,0.335,0.3296,0.335,0.0569,-0.0989,0,-0.1786,0.3465,-0.5154,-1.7391,0.0575,-0.1017,-0.0147,-0.246,0.3198,0.0042,0.0702,0,0.0049,0.3201,0.0153,16.7782,0.0041,0.0699,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1708,0.2952,0.3354,0.3301,0.3354,0.0569,-0.0983,0,-0.153,0.3439,-0.4449,-1.7281,0.0563,-0.1024,-0.0131,-0.2109,0.3201,0.0044,0.0702,0,0.0037,0.3203,0.0116,16.1455,0.0025,0.0705,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1431,0.2444,0.3359,0.3305,0.3359,0.0572,-0.0977,0,-0.1283,0.3418,-0.3754,-1.708,0.0567,-0.1012,-0.0122,-0.1755,0.3204,0.0049,0.0702,0,0.0018,0.3206,0.0057,14.4165,0.0032,0.0704,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1141,0.1939,0.3362,0.3309,0.3362,0.057,-0.0969,0,-0.1023,0.34,-0.3009,-1.6998,0.058,-0.1001,-0.0098,-0.1405,0.3206,0.0049,0.0702,0,0.0014,0.3207,0.0043,14.2958,0.005,0.0701,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0851,0.1443,0.3365,0.3312,0.3365,0.0567,-0.0962,0,-0.0763,0.3386,-0.2252,-1.6956,0.0577,-0.0984,-0.0072,-0.1054,0.3207,0.0048,0.0703,0,0.0012,0.3208,0.0037,14.6001,0.0051,0.0701,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0564,0.0956,0.3367,0.3314,0.3367,0.0564,-0.0956,0,-0.0505,0.3377,-0.1497,-1.6938,0.057,-0.0967,-0.0047,-0.0703,0.3208,0.0047,0.0703,0,0.0009,0.3209,0.0029,15.0356,0.005,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0281,0.0476,0.3369,0.3315,0.3369,0.0562,-0.0952,0,-0.0252,0.3371,-0.0746,-1.6943,0.0564,-0.0956,-0.0023,-0.0352,0.3209,0.0045,0.0704,0,0.0005,0.3209,0.0017,15.5142,0.0047,0.0703,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.3369,0.3316,0.3369,0.0561,-0.0951,0,0,0.3369,0,-1.5804,0.0562,-0.0952,0,0,0.3209,0.0045,0.0704,0,0,0.3209,0,15.7538,0.0045,0.0704,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0281,-0.0476,0.3369,0.3315,0.3369,0.0562,-0.0952,0,0.0252,0.3371,0.0746,-1.6943,0.0564,-0.0956,0.0023,0.0352,0.3209,0.0045,0.0704,0,-0.0005,0.3209,-0.0017,15.5142,0.0047,0.0703,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0564,-0.0956,0.3367,0.3314,0.3367,0.0564,-0.0956,0,0.0505,0.3377,0.1497,-1.6938,0.057,-0.0967,0.0047,0.0703,0.3208,0.0047,0.0703,0,-0.0009,0.3209,-0.0029,15.0356,0.005,0.0702,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0851,-0.1443,0.3365,0.3312,0.3365,0.0567,-0.0962,0,0.0763,0.3386,0.2252,-1.6956,0.0577,-0.0984,0.0072,0.1054,0.3207,0.0048,0.0703,0,-0.0012,0.3208,-0.0037,14.6001,0.0051,0.0701,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1141,-0.1939,0.3362,0.3309,0.3362,0.057,-0.0969,0,0.1023,0.34,0.3009,-1.6998,0.058,-0.1001,0.0098,0.1405,0.3206,0.0049,0.0702,0,-0.0014,0.3207,-0.0043,14.2958,0.005,0.0701,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1431,-0.2444,0.3359,0.3305,0.3359,0.0572,-0.0977,0,0.1283,0.3418,0.3754,-1.708,0.0567,-0.1012,0.0122,0.1755,0.3204,0.0049,0.0702,0,-0.0018,0.3206,-0.0057,14.4165,0.0032,0.0704,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1708,-0.2952,0.3354,0.3301,0.3354,0.0569,-0.0983,0,0.153,0.3439,0.4449,-1.7281,0.0563,-0.1024,0.0131,0.2109,0.3201,0.0044,0.0702,0,-0.0037,0.3203,-0.0116,16.1455,0.0025,0.0705,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1994,-0.3468,0.335,0.3296,0.335,0.0569,-0.0989,0,0.1786,0.3465,0.5154,-1.7391,0.0575,-0.1017,0.0147,0.246,0.3198,0.0042,0.0702,0,-0.0049,0.3201,-0.0153,16.7782,0.0041,0.0699,0,0,0,0,0,0
1,0,0,0.9,120000000,-1,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2283,-0.3969,0.3344,0.3291,0.3344,0.0569,-0.0988,0,0.2044,0.3496,0.5849,-1.7384,0.0581,-0.0987,0.0171,0.2808,0.3194,0.0043,0.0701,0,-0.0052,0.3199,-0.0162,16.3732,0.0059,0.0692,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2155,0.3314,0.1006,0.095,0.1006,0.0268,-0.0411,0,-0.208,0.1154,-1.8026,-1.5378,0.0557,-0.0875,-0.0242,-0.279,0.0947,0.003,0.0348,0,-0.0175,0.0961,-0.1824,11.5296,0.0066,0.069,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1876,0.2875,0.1022,0.0967,0.1022,0.0267,-0.0409,0,-0.181,0.1135,-1.5951,-1.5322,0.056,-0.0884,-0.0209,-0.2444,0.0947,0.003,0.0349,0,-0.015,0.0958,-0.1571,11.7122,0.0067,0.0692,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1595,0.2431,0.1037,0.0981,0.1037,0.0266,-0.0405,0,-0.1539,0.1119,-1.3752,-1.5239,0.0559,-0.0879,-0.0175,-0.2097,0.0947,0.0029,0.0349,0,-0.0125,0.0955,-0.1313,11.9753,0.0067,0.0694,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1317,0.1996,0.1049,0.0994,0.1049,0.0263,-0.0399,0,-0.127,0.1105,-1.1485,-1.516,0.0553,-0.0857,-0.0142,-0.175,0.0947,0.0028,0.035,0,-0.01,0.0952,-0.1054,12.3412,0.0066,0.0695,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1042,0.1573,0.1059,0.1004,0.1059,0.0261,-0.0393,0,-0.1005,0.1095,-0.9176,-1.5092,0.0545,-0.0833,-0.0109,-0.1402,0.0947,0.0027,0.035,0,-0.0076,0.095,-0.08,12.844,0.0065,0.0697,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0772,0.1163,0.1067,0.1012,0.1067,0.0257,-0.0388,0,-0.0744,0.1087,-0.6843,-1.5063,0.0535,-0.0807,-0.0077,-0.1053,0.0947,0.0026,0.0351,0,-0.0052,0.0948,-0.0548,13.72,0.0063,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0507,0.0766,0.1073,0.1018,0.1073,0.0254,-0.0383,0,-0.0488,0.1082,-0.4516,-1.5107,0.0521,-0.0783,-0.0046,-0.0704,0.0947,0.0023,0.0352,0,-0.0029,0.0947,-0.0311,15.3091,0.0056,0.0701,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0251,0.038,0.1076,0.1021,0.1076,0.0251,-0.038,0,-0.0241,0.1078,-0.2237,-1.5174,0.0507,-0.0766,-0.0021,-0.0353,0.0947,0.0021,0.0353,0,-0.0012,0.0947,-0.0131,17.0759,0.0046,0.0704,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1077,0.1022,0.1077,0.0249,-0.0379,0,0,0.1077,0,-0.7639,0.0501,-0.0761,0,0,0.0947,0.0019,0.0353,0,0,0.0947,0,18.1243,0.0041,0.0705,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0251,-0.038,0.1076,0.1021,0.1076,0.0251,-0.038,0,0.0241,0.1078,0.2237,-1.5174,0.0507,-0.0766,0.0021,0.0353,0.0947,0.0021,0.0353,0,0.0012,0.0947,0.0131,17.0759,0.0046,0.0704,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0507,-0.0766,0.1073,0.1018,0.1073,0.0254,-0.0383,0,0.0488,0.1082,0.4516,-1.5107,0.0521,-0.0783,0.0046,0.0704,0.0947,0.0023,0.0352,0,0.0029,0.0947,0.0311,15.3091,0.0056,0.0701,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0772,-0.1163,0.1067,0.1012,0.1067,0.0257,-0.0388,0,0.0744,0.1087,0.6843,-1.5063,0.0535,-0.0807,0.0077,0.1053,0.0947,0.0026,0.0351,0,0.0052,0.0948,0.0548,13.72,0.0063,0.0698,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1042,-0.1573,0.1059,0.1004,0.1059,0.0261,-0.0393,0,0.1005,0.1095,0.9176,-1.5092,0.0545,-0.0833,0.0109,0.1402,0.0947,0.0027,0.035,0,0.0076,0.095,0.08,12.844,0.0065,0.0697,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1317,-0.1996,0.1049,0.0994,0.1049,0.0263,-0.0399,0,0.127,0.1105,1.1485,-1.516,0.0553,-0.0857,0.0142,0.175,0.0947,0.0028,0.035,0,0.01,0.0952,0.1054,12.3412,0.0066,0.0695,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1595,-0.2431,0.1037,0.0981,0.1037,0.0266,-0.0405,0,0.1539,0.1119,1.3752,-1.5239,0.0559,-0.0879,0.0175,0.2097,0.0947,0.0029,0.0349,0,0.0125,0.0955,0.1313,11.9753,0.0067,0.0694,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1876,-0.2875,0.1022,0.0967,0.1022,0.0267,-0.0409,0,0.181,0.1135,1.5951,-1.5322,0.056,-0.0884,0.0209,0.2444,0.0947,0.003,0.0349,0,0.015,0.0958,0.1571,11.7122,0.0067,0.0692,0,0,0,0,0,0
1,0,0,0.5,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2155,-0.3314,0.1006,0.095,0.1006,0.0268,-0.0411,0,0.208,0.1154,1.8026,-1.5378,0.0557,-0.0875,0.0242,0.279,0.0947,0.003,0.0348,0,0.0175,0.0961,0.1824,11.5296,0.0066,0.069,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2179,0.3398,0.1008,0.0953,0.1008,0.0271,-0.0422,0,-0.2104,0.1158,-1.8173,-1.5591,0.0562,-0.0893,-0.0242,-0.279,0.0952,0.003,0.0348,0,-0.0175,0.0966,-0.1811,11.5296,0.0066,0.069,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1898,0.2949,0.1024,0.0969,0.1024,0.0271,-0.042,0,-0.1832,0.1138,-1.6089,-1.554,0.0566,-0.0903,-0.0209,-0.2444,0.0952,0.003,0.0349,0,-0.015,0.0963,-0.156,11.7122,0.0067,0.0692,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1614,0.2495,0.1039,0.0984,0.1039,0.0269,-0.0416,0,-0.1557,0.1122,-1.3878,-1.5462,0.0565,-0.0898,-0.0175,-0.2097,0.0952,0.0029,0.0349,0,-0.0125,0.096,-0.1304,11.9753,0.0067,0.0694,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1332,0.205,0.1051,0.0996,0.1051,0.0266,-0.041,0,-0.1285,0.1108,-1.1595,-1.5388,0.0558,-0.0878,-0.0142,-0.175,0.0952,0.0028,0.035,0,-0.01,0.0957,-0.1047,12.3412,0.0066,0.0695,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1055,0.1617,0.1062,0.1007,0.1062,0.0264,-0.0404,0,-0.1017,0.1098,-0.9269,-1.5326,0.0551,-0.0854,-0.0109,-0.1402,0.0952,0.0027,0.035,0,-0.0076,0.0955,-0.0795,12.844,0.0065,0.0697,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0782,0.1196,0.107,0.1015,0.107,0.0261,-0.0399,0,-0.0754,0.109,-0.6915,-1.5303,0.0541,-0.0828,-0.0077,-0.1053,0.0952,0.0026,0.0351,0,-0.0052,0.0953,-0.0544,13.72,0.0063,0.0698,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0514,0.0789,0.1075,0.1021,0.1075,0.0257,-0.0394,0,-0.0495,0.1084,-0.4565,-1.5352,0.0528,-0.0805,-0.0046,-0.0704,0.0952,0.0023,0.0352,0,-0.0029,0.0952,-0.0308,15.3091,0.0056,0.0701,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0254,0.0392,0.1079,0.1024,0.1079,0.0254,-0.0392,0,-0.0245,0.1081,-0.2262,-1.5423,0.0514,-0.0789,-0.0021,-0.0353,0.0951,0.0021,0.0353,0,-0.0012,0.0952,-0.013,17.0759,0.0046,0.0704,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.108,0.1025,0.108,0.0253,-0.0391,0,0,0.108,0,-1.2213,0.0508,-0.0783,0,0,0.0951,0.0019,0.0353,0,0,0.0951,0,18.1243,0.0041,0.0705,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0254,-0.0392,0.1079,0.1024,0.1079,0.0254,-0.0392,0,0.0245,0.1081,0.2262,-1.5423,0.0514,-0.0789,0.0021,0.0353,0.0951,0.0021,0.0353,0,0.0012,0.0952,0.013,17.0759,0.0046,0.0704,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0514,-0.0789,0.1075,0.1021,0.1075,0.0257,-0.0394,0,0.0495,0.1084,0.4565,-1.5352,0.0528,-0.0805,0.0046,0.0704,0.0952,0.0023,0.0352,0,0.0029,0.0952,0.0308,15.3091,0.0056,0.0701,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0782,-0.1196,0.107,0.1015,0.107,0.0261,-0.0399,0,0.0754,0.109,0.6915,-1.5303,0.0541,-0.0828,0.0077,0.1053,0.0952,0.0026,0.0351,0,0.0052,0.0953,0.0544,13.72,0.0063,0.0698,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1055,-0.1617,0.1062,0.1007,0.1062,0.0264,-0.0404,0,0.1017,0.1098,0.9269,-1.5326,0.0551,-0.0854,0.0109,0.1402,0.0952,0.0027,0.035,0,0.0076,0.0955,0.0795,12.844,0.0065,0.0697,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1332,-0.205,0.1051,0.0996,0.1051,0.0266,-0.041,0,0.1285,0.1108,1.1595,-1.5388,0.0558,-0.0878,0.0142,0.175,0.0952,0.0028,0.035,0,0.01,0.0957,0.1047,12.3412,0.0066,0.0695,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1614,-0.2495,0.1039,0.0984,0.1039,0.0269,-0.0416,0,0.1557,0.1122,1.3878,-1.5462,0.0565,-0.0898,0.0175,0.2097,0.0952,0.0029,0.0349,0,0.0125,0.096,0.1304,11.9753,0.0067,0.0694,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1898,-0.2949,0.1024,0.0969,0.1024,0.0271,-0.042,0,0.1832,0.1138,1.6089,-1.554,0.0566,-0.0903,0.0209,0.2444,0.0952,0.003,0.0349,0,0.015,0.0963,0.156,11.7122,0.0067,0.0692,0,0,0,0,0,0
1,0,0,0.6,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2179,-0.3398,0.1008,0.0953,0.1008,0.0271,-0.0422,0,0.2104,0.1158,1.8173,-1.5591,0.0562,-0.0893,0.0242,0.279,0.0952,0.003,0.0348,0,0.0175,0.0966,0.1811,11.5296,0.0066,0.069,0,0,0,0,0,0
1,0,0,0.7,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2226,0.3555,0.1027,0.0973,0.1027,0.0277,-0.0442,0,-0.2149,0.118,-1.8215,-1.5969,0.0569,-0.092,-0.0242,-0.279,0.0974,0.003,0.0348,0,-0.0173,0.0988,-0.1755,11.5296,0.0066,0.069,0,0,0,0,0,0
1,0,0,0.7,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.194,0.3092,0.1045,0.099,0.1045,0.0277,-0.044,0,-0.1873,0.1161,-1.6133,-1.5935,0.0575,-0.0933,-0.0209,-0.2444,0.0975,0.003,0.0349,0,-0.0149,0.0985,-0.151,11.7122,0.0067,0.0692,0,0,0,0,0,0
1,0,0,0.7,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1652,0.2622,0.106,0.1005,0.106,0.0275,-0.0437,0,-0.1594,0.1145,-1.3923,-1.5875,0.0575,-0.0932,-0.0175,-0.2097,0.0975,0.0029,0.0349,0,-0.0124,0.0983,-0.126,11.9753,0.0067,0.0694,0,0,0,0,0,0
1,0,0,0.7,70000000,-0.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1366,0.216,0.1073,0.1019,0.1073,0.0273,-0.0432,0,-0.1317,0.1132,-1.1641,-1.5821,0.0569,-0.0914,-0.0142,-0.175,0.0976,0.0028,0.035,0,-0.0099,0.0981,-0.101,12.3412,0.0066,0.0695,0,0,0,0,0,0
